Id,PlantingBasicInfoViewModel_PlantingName,PlantingBasicInfoViewModel_LotId,PlantingBasicInfoViewModel_LotName,PlantingBasicInfoViewModel_CropTypeId,PlantingBasicInfoViewModel_CommodityTypeId,PlantingBasicInfoViewModel_WetDate,PlantingBasicInfoViewModel_HarvestDate,PlantingBasicInfoViewModel_AgeOfCrop,PlantingSettingsViewModel_Acres,PlantingSettingsViewModel_ObstructionDepth,PlantingSettingsViewModel_Coordinates,PlantingSettingsViewModel_PrevCropDays,PlantingSettingsViewModel_DripApplicationRate,PlantingSettingsViewModel_DripDistUniformPct,PlantingSettingsViewModel_MicroSprinklerDistUniformityPct,PlantingSettingsViewModel_MicroSprinklerApplicationRate,PlantingSettingsViewModel_FloodDistUniformityPct,PlantingSettingsViewModel_DripFlowMeterArea,PlantingSettingsViewModel_MicroSprinklerFlowMeterArea,PlantingSettingsViewModel_FlowMeterFileName,PlantingSettingsViewModel_LeechingFactorPct,PlantingSettingsViewModel_GerminationSprinklerPct,PlantingSettingsViewModel_SoilMoistureFileName,PlantingSettingsViewModel_FlowMeterArea,PlantingSettingsViewModel_SprinklerApplicationRate,PlantingSettingsViewModel_SprinklerDistUniformityPct,PlantingSettingsViewModel_PreviousCropTypeId,PlantingSettingsViewModel_FlowMeterThresholdSprinkler,PlantingSettingsViewModel_FlowMeterThresholdMicroSprinkler,PlantingSettingsViewModel_FlowMeterThresholdDrip,PlantingSettingsViewModel_LeafSenesceDate,PlantingSettingsViewModel_StressStartDate,PlantingSettingsViewModel_StressEndDate,PlantingSettingsViewModel_IsCoverCropEnabled,PlantingSettingsViewModel_YieldTarget,PlantingSettingsViewModel_YieldActual,PlantingSettingsViewModel_CommodityTypeYieldUnitId,PlantingSettingsViewModel_IsHighVigor,PlantingSettingsViewModel_IsMacroTunnelEnabled,PlantingSettingsViewModel_IsMacroTunnelFullSeason,PlantingSettingsViewModel_MacroTunnelStartDate,PlantingSettingsViewModel_MacroTunnelEndDate,PlantingSettingsViewModel_IsStressEnabled,PlantingSettingsViewModel_IsSpatialEnabled,PlantingSettingsViewModel_IrrigationMethods_0_Id,PlantingSettingsViewModel_IrrigationMethods_0_LotPlantingId,PlantingSettingsViewModel_IrrigationMethods_0_IrrigationMethodId,PlantingSettingsViewModel_IrrigationMethods_0_InUse,PlantingSettingsViewModel_IrrigationMethods_1_Id,PlantingSettingsViewModel_IrrigationMethods_1_LotPlantingId,PlantingSettingsViewModel_IrrigationMethods_1_IrrigationMethodId,PlantingSettingsViewModel_IrrigationMethods_1_InUse,PlantingSettingsViewModel_DeficitType,SoilProperties_SoilWebProperties_Record_Id,SoilProperties_SoilWebProperties_Record_CoKey,SoilProperties_SoilWebProperties_Record_Name,SoilProperties_SoilWebProperties_Record_Series,SoilProperties_SoilWebProperties_Record_Texture,SoilProperties_SoilWebProperties_Layers_0_Id,SoilProperties_SoilWebProperties_Layers_0_CoKey,SoilProperties_SoilWebProperties_Layers_0_Depth,SoilProperties_SoilWebProperties_Layers_0_Sand,SoilProperties_SoilWebProperties_Layers_0_Silt,SoilProperties_SoilWebProperties_Layers_0_Organic,SoilProperties_SoilWebProperties_Layers_0_Density,SoilProperties_SoilWebProperties_Layers_0_Tension,SoilProperties_SoilWebProperties_Layers_0_Mineralization,SoilProperties_SoilWebProperties_Layers_1_Id,SoilProperties_SoilWebProperties_Layers_1_CoKey,SoilProperties_SoilWebProperties_Layers_1_Depth,SoilProperties_SoilWebProperties_Layers_1_Sand,SoilProperties_SoilWebProperties_Layers_1_Silt,SoilProperties_SoilWebProperties_Layers_1_Organic,SoilProperties_SoilWebProperties_Layers_1_Density,SoilProperties_SoilWebProperties_Layers_1_Tension,SoilProperties_SoilWebProperties_Layers_1_Mineralization,SoilProperties_SoilWebProperties_Layers_2_Id,SoilProperties_SoilWebProperties_Layers_2_CoKey,SoilProperties_SoilWebProperties_Layers_2_Depth,SoilProperties_SoilWebProperties_Layers_2_Sand,SoilProperties_SoilWebProperties_Layers_2_Silt,SoilProperties_SoilWebProperties_Layers_2_Organic,SoilProperties_SoilWebProperties_Layers_2_Density,SoilProperties_SoilWebProperties_Layers_2_Tension,SoilProperties_SoilWebProperties_Layers_2_Mineralization,SoilProperties_SoilWebProperties_Layers_3_Id,SoilProperties_SoilWebProperties_Layers_3_CoKey,SoilProperties_SoilWebProperties_Layers_3_Depth,SoilProperties_SoilWebProperties_Layers_3_Sand,SoilProperties_SoilWebProperties_Layers_3_Silt,SoilProperties_SoilWebProperties_Layers_3_Organic,SoilProperties_SoilWebProperties_Layers_3_Density,SoilProperties_SoilWebProperties_Layers_3_Tension,SoilProperties_SoilWebProperties_Layers_3_Mineralization,SoilProperties_SoilWebProperties_Error,SoilProperties_CustomSoilLayers_0_Id,SoilProperties_CustomSoilLayers_0_LotPlantingId,SoilProperties_CustomSoilLayers_0_Depth,SoilProperties_CustomSoilLayers_0_Sand,SoilProperties_CustomSoilLayers_0_Silt,SoilProperties_CustomSoilLayers_0_Organic,SoilProperties_CustomSoilLayers_0_Density,SoilProperties_CustomSoilLayers_0_Tension,SoilProperties_CustomSoilLayers_0_Mineralization,SoilProperties_CustomSoilLayers_1_Id,SoilProperties_CustomSoilLayers_1_LotPlantingId,SoilProperties_CustomSoilLayers_1_Depth,SoilProperties_CustomSoilLayers_1_Sand,SoilProperties_CustomSoilLayers_1_Silt,SoilProperties_CustomSoilLayers_1_Organic,SoilProperties_CustomSoilLayers_1_Density,SoilProperties_CustomSoilLayers_1_Tension,SoilProperties_CustomSoilLayers_1_Mineralization,SoilProperties_CustomSoilLayers_2_Id,SoilProperties_CustomSoilLayers_2_LotPlantingId,SoilProperties_CustomSoilLayers_2_Depth,SoilProperties_CustomSoilLayers_2_Sand,SoilProperties_CustomSoilLayers_2_Silt,SoilProperties_CustomSoilLayers_2_Organic,SoilProperties_CustomSoilLayers_2_Density,SoilProperties_CustomSoilLayers_2_Tension,SoilProperties_CustomSoilLayers_2_Mineralization,SoilProperties_CustomSoilLayers_3_Id,SoilProperties_CustomSoilLayers_3_LotPlantingId,SoilProperties_CustomSoilLayers_3_Depth,SoilProperties_CustomSoilLayers_3_Sand,SoilProperties_CustomSoilLayers_3_Silt,SoilProperties_CustomSoilLayers_3_Organic,SoilProperties_CustomSoilLayers_3_Density,SoilProperties_CustomSoilLayers_3_Tension,SoilProperties_CustomSoilLayers_3_Mineralization,CropTypeViewModel_BasalKC,CropTypeViewModel_CanopyA,CropTypeViewModel_CanopyB,CropTypeViewModel_CanopyC,CropTypeViewModel_CanopyD,CropTypeViewModel_CanopyE,CropTypeViewModel_CanopyF,CropTypeViewModel_EarlyFruit,CropTypeViewModel_WaterStressStart,CropTypeViewModel_WaterStressEnd,CropTypeViewModel_StressStart,CropTypeViewModel_StressEnd,CropTypeViewModel_IsStressable,CropTypeViewModel_CanopyGMax,CropTypeViewModel_CanopyMin,CropTypeViewModel_CanopyIntercept,CropTypeViewModel_CanopyMaxFraction,CropTypeViewModel_CropMineralizationRate,CropTypeViewModel_CommodityTypeId,CropTypeViewModel_DaysToEndDate,CropTypeViewModel_FertA,CropTypeViewModel_FertB,CropTypeViewModel_FertYo,CropTypeViewModel_GermDays,CropTypeViewModel_HarvestIntervalFraction,CropTypeViewModel_MaxDays,CropTypeViewModel_MaxNRec,CropTypeViewModel_MaxAge,CropTypeViewModel_MaxRootDepth,CropTypeViewModel_MaxUptake,CropTypeViewModel_MinRootDepth,CropTypeViewModel_Name,CropTypeViewModel_BedWidth,CropTypeViewModel_Rows,CropTypeViewModel_IsDefault,CropTypeViewModel_DefaultCropTypeId,CropTypeViewModel_PrevCropK,CropTypeViewModel_RootDepthThreshold,CropTypeViewModel_SoilNThreshold,CropTypeViewModel_SoilNThresholdFraction,CropTypeViewModel_SoilNThresholdFractionMid,CropTypeViewModel_SoilNThresholdLate,CropTypeViewModel_SoilNThresholdMid,CropTypeViewModel_TargetTension1,CropTypeViewModel_TargetTension2,CropTypeViewModel_TargetTension3,CropTypeViewModel_TargetTension4,CropTypeViewModel_TensionDry,CropTypeViewModel_TensionMoist,CropTypeViewModel_TensionWet,CropTypeViewModel_SoilNRatioA,CropTypeViewModel_SoilNRatioB,CropTypeViewModel_SoilNRatioC,CropTypeViewModel_NFertilizerFactorA,CropTypeViewModel_NFertilizerFactorB,CropTypeViewModel_NFertilizerFactorC,CropTypeViewModel_NFertilizerFactorD,CropTypeViewModel_NUptakeThreshold,CropTypeViewModel_IsNDependent,CropTypeViewModel_StrawberryFertilizationInterval,CropTypeViewModel_UptakeFactor,CropTypeViewModel_UptakeConstant,CropTypeViewModel_IsMacroTunnelEnabled,CropTypeViewModel_Kccov_quad,CropTypeViewModel_Kccov_slope,CropTypeViewModel_Kccov_int,CropTypeViewModel_CovDensityFactor,CropTypeViewModel_LeafSenesce,CropTypeViewModel_WetAreaDrip,CropTypeViewModel_WetAreaMicroSprinkler,CropTypeViewModel_InadequateSummerLeafN,CropTypeViewModel_ExcessiveSummerLeafN,CropTypeViewModel_NFertilizerAdjustment,CropTypeViewModel_FertilizerUseEfficiency,CropTypeViewModel_ManureN,CropTypeViewModel_CompostN,CropTypeViewModel_CoverCropN,CropTypeViewModel_CropSensitivity,CropTypeViewModel_TreeInterceptCoefficient,CropTypeViewModel_TreeLeafNCoefficient,CropTypeViewModel_TreeIlr4Coefficient,CropTypeViewModel_TreeIlr8Coefficient,CropTypeViewModel_TreeIlrProductCoefficient,CropTypeViewModel_DripIrrigationFactor,CropTypeViewModel_SprinklerIrrigationFactor,CropTypeViewModel_FloodIrrigationFactor,CropTypeViewModel_TreeNutrientThresholds_0_Id,CropTypeViewModel_TreeNutrientThresholds_0_CropTypeId,CropTypeViewModel_TreeNutrientThresholds_0_NutrientId,CropTypeViewModel_TreeNutrientThresholds_0_SeasonAverage,CropTypeViewModel_TreeNutrientThresholds_0_Threshold,CropTypeViewModel_TreeNutrientThresholds_0_Recorded,CropTypeViewModel_TreeNutrientThresholds_0_TissueFactor,CropTypeViewModel_TreeNutrientThresholds_0_TissueCoefficientA,CropTypeViewModel_TreeNutrientThresholds_0_TissueCoefficientB,CropTypeViewModel_TreeNutrientThresholds_0_NutrientSymbol,CropTypeViewModel_TreeNutrientThresholds_0_NutrientUnit,CropTypeViewModel_TreeNutrientThresholds_0_NutrientName,CropTypeViewModel_TreeNutrientThresholds_1_Id,CropTypeViewModel_TreeNutrientThresholds_1_CropTypeId,CropTypeViewModel_TreeNutrientThresholds_1_NutrientId,CropTypeViewModel_TreeNutrientThresholds_1_SeasonAverage,CropTypeViewModel_TreeNutrientThresholds_1_Threshold,CropTypeViewModel_TreeNutrientThresholds_1_Recorded,CropTypeViewModel_TreeNutrientThresholds_1_TissueFactor,CropTypeViewModel_TreeNutrientThresholds_1_TissueCoefficientA,CropTypeViewModel_TreeNutrientThresholds_1_TissueCoefficientB,CropTypeViewModel_TreeNutrientThresholds_1_NutrientSymbol,CropTypeViewModel_TreeNutrientThresholds_1_NutrientUnit,CropTypeViewModel_TreeNutrientThresholds_1_NutrientName,CropTypeViewModel_TreeNutrientThresholds_2_Id,CropTypeViewModel_TreeNutrientThresholds_2_CropTypeId,CropTypeViewModel_TreeNutrientThresholds_2_NutrientId,CropTypeViewModel_TreeNutrientThresholds_2_SeasonAverage,CropTypeViewModel_TreeNutrientThresholds_2_Threshold,CropTypeViewModel_TreeNutrientThresholds_2_Recorded,CropTypeViewModel_TreeNutrientThresholds_2_TissueFactor,CropTypeViewModel_TreeNutrientThresholds_2_TissueCoefficientA,CropTypeViewModel_TreeNutrientThresholds_2_TissueCoefficientB,CropTypeViewModel_TreeNutrientThresholds_2_NutrientSymbol,CropTypeViewModel_TreeNutrientThresholds_2_NutrientUnit,CropTypeViewModel_TreeNutrientThresholds_2_NutrientName,CropTypeViewModel_TreeNutrientThresholds_3_Id,CropTypeViewModel_TreeNutrientThresholds_3_CropTypeId,CropTypeViewModel_TreeNutrientThresholds_3_NutrientId,CropTypeViewModel_TreeNutrientThresholds_3_SeasonAverage,CropTypeViewModel_TreeNutrientThresholds_3_Threshold,CropTypeViewModel_TreeNutrientThresholds_3_Recorded,CropTypeViewModel_TreeNutrientThresholds_3_TissueFactor,CropTypeViewModel_TreeNutrientThresholds_3_TissueCoefficientA,CropTypeViewModel_TreeNutrientThresholds_3_TissueCoefficientB,CropTypeViewModel_TreeNutrientThresholds_3_NutrientSymbol,CropTypeViewModel_TreeNutrientThresholds_3_NutrientUnit,CropTypeViewModel_TreeNutrientThresholds_3_NutrientName,CropTypeViewModel_TreeNutrientThresholds_4_Id,CropTypeViewModel_TreeNutrientThresholds_4_CropTypeId,CropTypeViewModel_TreeNutrientThresholds_4_NutrientId,CropTypeViewModel_TreeNutrientThresholds_4_SeasonAverage,CropTypeViewModel_TreeNutrientThresholds_4_Threshold,CropTypeViewModel_TreeNutrientThresholds_4_Recorded,CropTypeViewModel_TreeNutrientThresholds_4_TissueFactor,CropTypeViewModel_TreeNutrientThresholds_4_TissueCoefficientA,CropTypeViewModel_TreeNutrientThresholds_4_TissueCoefficientB,CropTypeViewModel_TreeNutrientThresholds_4_NutrientSymbol,CropTypeViewModel_TreeNutrientThresholds_4_NutrientUnit,CropTypeViewModel_TreeNutrientThresholds_4_NutrientName,CropTypeViewModel_VegetativeNDemands_0_Id,CropTypeViewModel_VegetativeNDemands_0_CropTypeId,CropTypeViewModel_VegetativeNDemands_0_YearMin,CropTypeViewModel_VegetativeNDemands_0_YearMax,CropTypeViewModel_VegetativeNDemands_0_Low,CropTypeViewModel_VegetativeNDemands_0_High,CropTypeViewModel_VegetativeNDemands_1_Id,CropTypeViewModel_VegetativeNDemands_1_CropTypeId,CropTypeViewModel_VegetativeNDemands_1_YearMin,CropTypeViewModel_VegetativeNDemands_1_YearMax,CropTypeViewModel_VegetativeNDemands_1_Low,CropTypeViewModel_VegetativeNDemands_1_High,CropTypeViewModel_VegetativeNDemands_2_Id,CropTypeViewModel_VegetativeNDemands_2_CropTypeId,CropTypeViewModel_VegetativeNDemands_2_YearMin,CropTypeViewModel_VegetativeNDemands_2_YearMax,CropTypeViewModel_VegetativeNDemands_2_Low,CropTypeViewModel_VegetativeNDemands_2_High,CropTypeViewModel_VegetativeNDemands_3_Id,CropTypeViewModel_VegetativeNDemands_3_CropTypeId,CropTypeViewModel_VegetativeNDemands_3_YearMin,CropTypeViewModel_VegetativeNDemands_3_YearMax,CropTypeViewModel_VegetativeNDemands_3_Low,CropTypeViewModel_VegetativeNDemands_3_High,CropTypeViewModel_VegetativeNDemands_4_Id,CropTypeViewModel_VegetativeNDemands_4_CropTypeId,CropTypeViewModel_VegetativeNDemands_4_YearMin,CropTypeViewModel_VegetativeNDemands_4_YearMax,CropTypeViewModel_VegetativeNDemands_4_Low,CropTypeViewModel_VegetativeNDemands_4_High,CropTypeViewModel_PerennialRootDepths_0_Id,CropTypeViewModel_PerennialRootDepths_0_CropTypeId,CropTypeViewModel_PerennialRootDepths_0_YearMin,CropTypeViewModel_PerennialRootDepths_0_YearMax,CropTypeViewModel_PerennialRootDepths_0_Max,CropTypeViewModel_PerennialRootDepths_0_Min,CropTypeViewModel_PerennialRootDepths_1_Id,CropTypeViewModel_PerennialRootDepths_1_CropTypeId,CropTypeViewModel_PerennialRootDepths_1_YearMin,CropTypeViewModel_PerennialRootDepths_1_YearMax,CropTypeViewModel_PerennialRootDepths_1_Max,CropTypeViewModel_PerennialRootDepths_1_Min,CropTypeViewModel_PerennialRootDepths_2_Id,CropTypeViewModel_PerennialRootDepths_2_CropTypeId,CropTypeViewModel_PerennialRootDepths_2_YearMin,CropTypeViewModel_PerennialRootDepths_2_YearMax,CropTypeViewModel_PerennialRootDepths_2_Max,CropTypeViewModel_PerennialRootDepths_2_Min,CropTypeViewModel_PerennialRootDepths_3_Id,CropTypeViewModel_PerennialRootDepths_3_CropTypeId,CropTypeViewModel_PerennialRootDepths_3_YearMin,CropTypeViewModel_PerennialRootDepths_3_YearMax,CropTypeViewModel_PerennialRootDepths_3_Max,CropTypeViewModel_PerennialRootDepths_3_Min,CropTypeViewModel_PerennialRootDepths_4_Id,CropTypeViewModel_PerennialRootDepths_4_CropTypeId,CropTypeViewModel_PerennialRootDepths_4_YearMin,CropTypeViewModel_PerennialRootDepths_4_YearMax,CropTypeViewModel_PerennialRootDepths_4_Max,CropTypeViewModel_PerennialRootDepths_4_Min,Metadata_CropType_Id,Metadata_CropType_Name,Metadata_ActiveCropType_Id,Metadata_ActiveCropType_Name,Metadata_ActiveCropType_UptakeFactor,Metadata_ActiveCropType_UptakeConstant,Metadata_ActiveCropType_IsNDependent,Metadata_ActiveCropType_IsSelected,Metadata_ActiveCropType_PlantingsCount,Metadata_CommodityTypes_0_Id,Metadata_CommodityTypes_0_ExternalID,Metadata_CommodityTypes_0_Name,Metadata_CommodityTypes_0_IconPath,Metadata_CommodityTypes_0_HeaderBackgroundPath,Metadata_CommodityTypes_0_HarvestOnce,Metadata_CommodityTypes_0_IsActive,Metadata_CommodityTypes_0_IsAssociatedWithRanch,Metadata_CommodityTypes_0_CommodityTypeCalculator,Metadata_CommodityTypes_0_YieldUnitId,Metadata_RanchName,Metadata_RanchGuid,Metadata_PrevCropTypes_0_Id,Metadata_PrevCropTypes_0_Name,Metadata_PrevCropTypes_0_PrevCropK,Metadata_PrevCropTypes_0_CropMineralizationRate,Metadata_PrevCropTypes_1_Id,Metadata_PrevCropTypes_1_Name,Metadata_PrevCropTypes_1_PrevCropK,Metadata_PrevCropTypes_1_CropMineralizationRate,Metadata_PrevCropTypes_2_Id,Metadata_PrevCropTypes_2_Name,Metadata_PrevCropTypes_2_PrevCropK,Metadata_PrevCropTypes_2_CropMineralizationRate,Metadata_PrevCropTypes_3_Id,Metadata_PrevCropTypes_3_Name,Metadata_PrevCropTypes_3_PrevCropK,Metadata_PrevCropTypes_3_CropMineralizationRate,Metadata_PrevCropTypes_4_Id,Metadata_PrevCropTypes_4_Name,Metadata_PrevCropTypes_4_PrevCropK,Metadata_PrevCropTypes_4_CropMineralizationRate,Metadata_PrevCropTypes_5_Id,Metadata_PrevCropTypes_5_Name,Metadata_PrevCropTypes_5_PrevCropK,Metadata_PrevCropTypes_5_CropMineralizationRate,Metadata_CommodityTypeId,Metadata_UptakeFactor,CalculatorSettings_CompostN_Id,CalculatorSettings_CompostN_LotPlantingId,CalculatorSettings_CompostN_Amount,CalculatorSettings_CompostN_N,CalculatorSettings_CompostN_ApplicationMethod,CalculatorSettings_ManureN_Id,CalculatorSettings_ManureN_LotPlantingId,CalculatorSettings_ManureN_TypePriorYear,CalculatorSettings_ManureN_RatePriorYear,CalculatorSettings_ManureN_TypeTwoYearsAgo,CalculatorSettings_ManureN_RateTwoYearsAgo,CalculatorSettings_MicroSprinklerSetting_Id,CalculatorSettings_MicroSprinklerSetting_LotPlantingId,CalculatorSettings_MicroSprinklerSetting_InRowTreeSpacing,CalculatorSettings_MicroSprinklerSetting_BetweenRowTreeSpacing,CalculatorSettings_MicroSprinklerSetting_MicroSprinklersPerTree,CalculatorSettings_MicroSprinklerSetting_UseFlowRate,CalculatorSettings_MicroSprinklerSetting_FlowRate,CalculatorSettings_MicroSprinklerSetting_MicroSprinklerId,CalculatorSettings_CoverCrop_Id,CalculatorSettings_CoverCrop_LotPlantingId,CalculatorSettings_CoverCrop_LegumeCoverCropStand,CalculatorSettings_CoverCrop_IncorporationMethod,CalculatorSettings_DripApplicationRate_Id,CalculatorSettings_DripApplicationRate_LotPlantingId,CalculatorSettings_DripApplicationRate_BedWidth,CalculatorSettings_DripApplicationRate_DripLinesPerBed,CalculatorSettings_DripApplicationRate_TapeDischargeRate,CalculatorSettings_DripApplicationRate_EmitterDischargeRate,CalculatorSettings_DripApplicationRate_EmittersPerTree,CalculatorSettings_DripApplicationRate_RowSpacing,CalculatorSettings_DripApplicationRate_InRowTreeSpacing,CalculatorSettings_DripApplicationRate_TreesPerAcre,CalculatorSettings_DripApplicationRate_UseTreesPerAcre,CalculatorSettings_SprinklerApplicationRate_Id,CalculatorSettings_SprinklerApplicationRate_LotPlantingId,CalculatorSettings_SprinklerApplicationRate_Type,CalculatorSettings_SprinklerApplicationRate_NozzleDiameter,CalculatorSettings_SprinklerApplicationRate_NozzlePressure,CalculatorSettings_SprinklerApplicationRate_PipeSpacing,CalculatorSettings_SprinklerApplicationRate_HeadSpacing
15673,Lettuce Romaine,9487,4,15758,1,2024-06-01T00:00:00,2024-08-14T00:00:00,0,10.0,,"36.265902,-121.19285",30,0.1,90.0,75.0,0.3,60.0,,,,0.0,65.0,,,0.28,75.0,14,0.0,0.0,0.0,,,,True,,,,False,False,False,,,False,False,0,0,1,False,0,0,3,False,1,1368,24587944,"Lockwood channery loam, 2 to 9 percent slopes, MLRA 14 (LeC)",Lockwood,channery loam,5465,24587944,1,39.8,37.7,3.5,1.15,6.1,0.3,5466,24587944,2,39.8,37.7,3.5,1.15,5.3,0.3,5467,24587944,3,39.8,37.7,3.5,1.15,5.3,0.3,5468,24587944,4,36.2,34.4,0.9,1.15,5.3,0.3,0,45517,15673,1,,,,,,,45518,15673,2,,,,,,,45519,15673,3,,,,,,,45520,15673,4,,,,,,,,6.2,-11.5,1.5,-0.0039,,,,,,0.0,0.0,False,80.0,,0.63,1.0,2.0,1,64.0,1.2021,0.1102,0.8275,0.16,0.9,0.7,60.0,,2.0,120.0,0.5,"Lettuce-Romaine, 2 row, 40-inch bed",40.0,2.0,False,1,1.0,2.1,15.0,0.2,0.75,15.0,20.0,35.0,25.0,,,,,,0.2,0.4,0.6,1.0,1.3,1.0,1.0,0.5,True,14,0.0,0.0,False,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,,,,,,0.5,1.0,0.6,42400,15758,1,,,,,,,N,%,Nitrogen,42401,15758,3,,,,,,,K,%,Potassium,42402,15758,4,,,,,,,Ca,%,Calcium,42403,15758,5,,,,,,,Mg,%,Magnesium,42404,15758,11,,,,,,,B,ppm,Boron,36727,15758,0,1,0,0,36728,15758,2,4,0,0,36729,15758,5,8,0,0,36730,15758,9,16,0,0,36731,15758,17,1000000,0,0,14416,15758,0,1,0.0,0.0,14417,15758,1,2,0.0,0.0,14418,15758,2,3,0.0,0.0,14419,15758,3,4,0.0,0.0,14420,15758,4,1000000,0.0,0.0,15758,"Lettuce-Romaine, 2 row, 40-inch bed",15758,"Lettuce-Romaine, 2 row, 40-inch bed",0.0,0.0,True,False,0,1,1,Lettuce,thumbnail-commodity-lettuce.jpg,image-commodity-lettuce.jpg,True,True,True,CropManage.Calculations.Calculators.Lettuce,,UCCE 6,3bbf23cc-8c3b-4bbd-8442-cabcebe7713b,6,Broccoli,1.0,28.7,9,Cauliflower,1.0,44.4,8,Celery,1.0,15.0,10,Lettuce,1.0,9.4,7,Spinach,1.0,4.6,14,No crop residue within 2 months,1.0,2.0,1,0.0,5973,15673,,,0.0,5967,15673,,,,,5967,15673,12.0,15.0,1,False,,,5967,15673,0,0.0,5967,15673,40,1,0.34,,,,,,False,5967,15673,1,2,45,30.0,30.0
