Id,PlantingBasicInfoViewModel_PlantingName,PlantingBasicInfoViewModel_LotId,PlantingBasicInfoViewModel_LotName,PlantingBasicInfoViewModel_CropTypeId,PlantingBasicInfoViewModel_CommodityTypeId,PlantingBasicInfoViewModel_WetDate,PlantingBasicInfoViewModel_HarvestDate,PlantingBasicInfoViewModel_AgeOfCrop,PlantingSettingsViewModel_Acres,PlantingSettingsViewModel_ObstructionDepth,PlantingSettingsViewModel_Coordinates,PlantingSettingsViewModel_PrevCropDays,PlantingSettingsViewModel_DripApplicationRate,PlantingSettingsViewModel_DripDistUniformPct,PlantingSettingsViewModel_MicroSprinklerDistUniformityPct,PlantingSettingsViewModel_MicroSprinklerApplicationRate,PlantingSettingsViewModel_FloodDistUniformityPct,PlantingSettingsViewModel_DripFlowMeterArea,PlantingSettingsViewModel_MicroSprinklerFlowMeterArea,PlantingSettingsViewModel_FlowMeterFileName,PlantingSettingsViewModel_LeechingFactorPct,PlantingSettingsViewModel_GerminationSprinklerPct,PlantingSettingsViewModel_SoilMoistureFileName,PlantingSettingsViewModel_FlowMeterArea,PlantingSettingsViewModel_SprinklerApplicationRate,PlantingSettingsViewModel_SprinklerDistUniformityPct,PlantingSettingsViewModel_PreviousCropTypeId,PlantingSettingsViewModel_FlowMeterThresholdSprinkler,PlantingSettingsViewModel_FlowMeterThresholdMicroSprinkler,PlantingSettingsViewModel_FlowMeterThresholdDrip,PlantingSettingsViewModel_LeafSenesceDate,PlantingSettingsViewModel_StressStartDate,PlantingSettingsViewModel_StressEndDate,PlantingSettingsViewModel_IsCoverCropEnabled,PlantingSettingsViewModel_YieldTarget,PlantingSettingsViewModel_YieldActual,PlantingSettingsViewModel_CommodityTypeYieldUnitId,PlantingSettingsViewModel_IsHighVigor,PlantingSettingsViewModel_IsMacroTunnelEnabled,PlantingSettingsViewModel_IsMacroTunnelFullSeason,PlantingSettingsViewModel_MacroTunnelStartDate,PlantingSettingsViewModel_MacroTunnelEndDate,PlantingSettingsViewModel_IsStressEnabled,PlantingSettingsViewModel_IsSpatialEnabled,PlantingSettingsViewModel_IrrigationMethods_0_Id,PlantingSettingsViewModel_IrrigationMethods_0_LotPlantingId,PlantingSettingsViewModel_IrrigationMethods_0_IrrigationMethodId,PlantingSettingsViewModel_IrrigationMethods_0_InUse,PlantingSettingsViewModel_DeficitType,SoilProperties_SoilWebProperties_Record_Id,SoilProperties_SoilWebProperties_Record_CoKey,SoilProperties_SoilWebProperties_Record_Name,SoilProperties_SoilWebProperties_Record_Series,SoilProperties_SoilWebProperties_Record_Texture,SoilProperties_SoilWebProperties_Layers_0_Id,SoilProperties_SoilWebProperties_Layers_0_CoKey,SoilProperties_SoilWebProperties_Layers_0_Depth,SoilProperties_SoilWebProperties_Layers_0_Sand,SoilProperties_SoilWebProperties_Layers_0_Silt,SoilProperties_SoilWebProperties_Layers_0_Organic,SoilProperties_SoilWebProperties_Layers_0_Density,SoilProperties_SoilWebProperties_Layers_0_Tension,SoilProperties_SoilWebProperties_Layers_0_Mineralization,SoilProperties_SoilWebProperties_Layers_1_Id,SoilProperties_SoilWebProperties_Layers_1_CoKey,SoilProperties_SoilWebProperties_Layers_1_Depth,SoilProperties_SoilWebProperties_Layers_1_Sand,SoilProperties_SoilWebProperties_Layers_1_Silt,SoilProperties_SoilWebProperties_Layers_1_Organic,SoilProperties_SoilWebProperties_Layers_1_Density,SoilProperties_SoilWebProperties_Layers_1_Tension,SoilProperties_SoilWebProperties_Layers_1_Mineralization,SoilProperties_SoilWebProperties_Layers_2_Id,SoilProperties_SoilWebProperties_Layers_2_CoKey,SoilProperties_SoilWebProperties_Layers_2_Depth,SoilProperties_SoilWebProperties_Layers_2_Sand,SoilProperties_SoilWebProperties_Layers_2_Silt,SoilProperties_SoilWebProperties_Layers_2_Organic,SoilProperties_SoilWebProperties_Layers_2_Density,SoilProperties_SoilWebProperties_Layers_2_Tension,SoilProperties_SoilWebProperties_Layers_2_Mineralization,SoilProperties_SoilWebProperties_Layers_3_Id,SoilProperties_SoilWebProperties_Layers_3_CoKey,SoilProperties_SoilWebProperties_Layers_3_Depth,SoilProperties_SoilWebProperties_Layers_3_Sand,SoilProperties_SoilWebProperties_Layers_3_Silt,SoilProperties_SoilWebProperties_Layers_3_Organic,SoilProperties_SoilWebProperties_Layers_3_Density,SoilProperties_SoilWebProperties_Layers_3_Tension,SoilProperties_SoilWebProperties_Layers_3_Mineralization,SoilProperties_SoilWebProperties_Error,SoilProperties_CustomSoilLayers_0_Id,SoilProperties_CustomSoilLayers_0_LotPlantingId,SoilProperties_CustomSoilLayers_0_Depth,SoilProperties_CustomSoilLayers_0_Sand,SoilProperties_CustomSoilLayers_0_Silt,SoilProperties_CustomSoilLayers_0_Organic,SoilProperties_CustomSoilLayers_0_Density,SoilProperties_CustomSoilLayers_0_Tension,SoilProperties_CustomSoilLayers_0_Mineralization,SoilProperties_CustomSoilLayers_1_Id,SoilProperties_CustomSoilLayers_1_LotPlantingId,SoilProperties_CustomSoilLayers_1_Depth,SoilProperties_CustomSoilLayers_1_Sand,SoilProperties_CustomSoilLayers_1_Silt,SoilProperties_CustomSoilLayers_1_Organic,SoilProperties_CustomSoilLayers_1_Density,SoilProperties_CustomSoilLayers_1_Tension,SoilProperties_CustomSoilLayers_1_Mineralization,SoilProperties_CustomSoilLayers_2_Id,SoilProperties_CustomSoilLayers_2_LotPlantingId,SoilProperties_CustomSoilLayers_2_Depth,SoilProperties_CustomSoilLayers_2_Sand,SoilProperties_CustomSoilLayers_2_Silt,SoilProperties_CustomSoilLayers_2_Organic,SoilProperties_CustomSoilLayers_2_Density,SoilProperties_CustomSoilLayers_2_Tension,SoilProperties_CustomSoilLayers_2_Mineralization,SoilProperties_CustomSoilLayers_3_Id,SoilProperties_CustomSoilLayers_3_LotPlantingId,SoilProperties_CustomSoilLayers_3_Depth,SoilProperties_CustomSoilLayers_3_Sand,SoilProperties_CustomSoilLayers_3_Silt,SoilProperties_CustomSoilLayers_3_Organic,SoilProperties_CustomSoilLayers_3_Density,SoilProperties_CustomSoilLayers_3_Tension,SoilProperties_CustomSoilLayers_3_Mineralization,CropTypeViewModel_BasalKC,CropTypeViewModel_CanopyA,CropTypeViewModel_CanopyB,CropTypeViewModel_CanopyC,CropTypeViewModel_CanopyD,CropTypeViewModel_CanopyE,CropTypeViewModel_CanopyF,CropTypeViewModel_EarlyFruit,CropTypeViewModel_WaterStressStart,CropTypeViewModel_WaterStressEnd,CropTypeViewModel_StressStart,CropTypeViewModel_StressEnd,CropTypeViewModel_IsStressable,CropTypeViewModel_CanopyGMax,CropTypeViewModel_CanopyMin,CropTypeViewModel_CanopyIntercept,CropTypeViewModel_CanopyMaxFraction,CropTypeViewModel_CropMineralizationRate,CropTypeViewModel_CommodityTypeId,CropTypeViewModel_DaysToEndDate,CropTypeViewModel_FertA,CropTypeViewModel_FertB,CropTypeViewModel_FertYo,CropTypeViewModel_GermDays,CropTypeViewModel_HarvestIntervalFraction,CropTypeViewModel_MaxDays,CropTypeViewModel_MaxNRec,CropTypeViewModel_MaxAge,CropTypeViewModel_MaxRootDepth,CropTypeViewModel_MaxUptake,CropTypeViewModel_MinRootDepth,CropTypeViewModel_Name,CropTypeViewModel_BedWidth,CropTypeViewModel_Rows,CropTypeViewModel_IsDefault,CropTypeViewModel_DefaultCropTypeId,CropTypeViewModel_PrevCropK,CropTypeViewModel_RootDepthThreshold,CropTypeViewModel_SoilNThreshold,CropTypeViewModel_SoilNThresholdFraction,CropTypeViewModel_SoilNThresholdFractionMid,CropTypeViewModel_SoilNThresholdLate,CropTypeViewModel_SoilNThresholdMid,CropTypeViewModel_TargetTension1,CropTypeViewModel_TargetTension2,CropTypeViewModel_TargetTension3,CropTypeViewModel_TargetTension4,CropTypeViewModel_TensionDry,CropTypeViewModel_TensionMoist,CropTypeViewModel_TensionWet,CropTypeViewModel_SoilNRatioA,CropTypeViewModel_SoilNRatioB,CropTypeViewModel_SoilNRatioC,CropTypeViewModel_NFertilizerFactorA,CropTypeViewModel_NFertilizerFactorB,CropTypeViewModel_NFertilizerFactorC,CropTypeViewModel_NFertilizerFactorD,CropTypeViewModel_NUptakeThreshold,CropTypeViewModel_IsNDependent,CropTypeViewModel_StrawberryFertilizationInterval,CropTypeViewModel_UptakeFactor,CropTypeViewModel_UptakeConstant,CropTypeViewModel_IsMacroTunnelEnabled,CropTypeViewModel_Kccov_quad,CropTypeViewModel_Kccov_slope,CropTypeViewModel_Kccov_int,CropTypeViewModel_CovDensityFactor,CropTypeViewModel_LeafSenesce,CropTypeViewModel_WetAreaDrip,CropTypeViewModel_WetAreaMicroSprinkler,CropTypeViewModel_InadequateSummerLeafN,CropTypeViewModel_ExcessiveSummerLeafN,CropTypeViewModel_NFertilizerAdjustment,CropTypeViewModel_FertilizerUseEfficiency,CropTypeViewModel_ManureN,CropTypeViewModel_CompostN,CropTypeViewModel_CoverCropN,CropTypeViewModel_CropSensitivity,CropTypeViewModel_TreeInterceptCoefficient,CropTypeViewModel_TreeLeafNCoefficient,CropTypeViewModel_TreeIlr4Coefficient,CropTypeViewModel_TreeIlr8Coefficient,CropTypeViewModel_TreeIlrProductCoefficient,CropTypeViewModel_DripIrrigationFactor,CropTypeViewModel_SprinklerIrrigationFactor,CropTypeViewModel_FloodIrrigationFactor,CropTypeViewModel_TreeNutrientThresholds_0_Id,CropTypeViewModel_TreeNutrientThresholds_0_CropTypeId,CropTypeViewModel_TreeNutrientThresholds_0_NutrientId,CropTypeViewModel_TreeNutrientThresholds_0_SeasonAverage,CropTypeViewModel_TreeNutrientThresholds_0_Threshold,CropTypeViewModel_TreeNutrientThresholds_0_Recorded,CropTypeViewModel_TreeNutrientThresholds_0_TissueFactor,CropTypeViewModel_TreeNutrientThresholds_0_TissueCoefficientA,CropTypeViewModel_TreeNutrientThresholds_0_TissueCoefficientB,CropTypeViewModel_TreeNutrientThresholds_0_NutrientSymbol,CropTypeViewModel_TreeNutrientThresholds_0_NutrientUnit,CropTypeViewModel_TreeNutrientThresholds_0_NutrientName,CropTypeViewModel_TreeNutrientThresholds_1_Id,CropTypeViewModel_TreeNutrientThresholds_1_CropTypeId,CropTypeViewModel_TreeNutrientThresholds_1_NutrientId,CropTypeViewModel_TreeNutrientThresholds_1_SeasonAverage,CropTypeViewModel_TreeNutrientThresholds_1_Threshold,CropTypeViewModel_TreeNutrientThresholds_1_Recorded,CropTypeViewModel_TreeNutrientThresholds_1_TissueFactor,CropTypeViewModel_TreeNutrientThresholds_1_TissueCoefficientA,CropTypeViewModel_TreeNutrientThresholds_1_TissueCoefficientB,CropTypeViewModel_TreeNutrientThresholds_1_NutrientSymbol,CropTypeViewModel_TreeNutrientThresholds_1_NutrientUnit,CropTypeViewModel_TreeNutrientThresholds_1_NutrientName,CropTypeViewModel_TreeNutrientThresholds_2_Id,CropTypeViewModel_TreeNutrientThresholds_2_CropTypeId,CropTypeViewModel_TreeNutrientThresholds_2_NutrientId,CropTypeViewModel_TreeNutrientThresholds_2_SeasonAverage,CropTypeViewModel_TreeNutrientThresholds_2_Threshold,CropTypeViewModel_TreeNutrientThresholds_2_Recorded,CropTypeViewModel_TreeNutrientThresholds_2_TissueFactor,CropTypeViewModel_TreeNutrientThresholds_2_TissueCoefficientA,CropTypeViewModel_TreeNutrientThresholds_2_TissueCoefficientB,CropTypeViewModel_TreeNutrientThresholds_2_NutrientSymbol,CropTypeViewModel_TreeNutrientThresholds_2_NutrientUnit,CropTypeViewModel_TreeNutrientThresholds_2_NutrientName,CropTypeViewModel_TreeNutrientThresholds_3_Id,CropTypeViewModel_TreeNutrientThresholds_3_CropTypeId,CropTypeViewModel_TreeNutrientThresholds_3_NutrientId,CropTypeViewModel_TreeNutrientThresholds_3_SeasonAverage,CropTypeViewModel_TreeNutrientThresholds_3_Threshold,CropTypeViewModel_TreeNutrientThresholds_3_Recorded,CropTypeViewModel_TreeNutrientThresholds_3_TissueFactor,CropTypeViewModel_TreeNutrientThresholds_3_TissueCoefficientA,CropTypeViewModel_TreeNutrientThresholds_3_TissueCoefficientB,CropTypeViewModel_TreeNutrientThresholds_3_NutrientSymbol,CropTypeViewModel_TreeNutrientThresholds_3_NutrientUnit,CropTypeViewModel_TreeNutrientThresholds_3_NutrientName,CropTypeViewModel_TreeNutrientThresholds_4_Id,CropTypeViewModel_TreeNutrientThresholds_4_CropTypeId,CropTypeViewModel_TreeNutrientThresholds_4_NutrientId,CropTypeViewModel_TreeNutrientThresholds_4_SeasonAverage,CropTypeViewModel_TreeNutrientThresholds_4_Threshold,CropTypeViewModel_TreeNutrientThresholds_4_Recorded,CropTypeViewModel_TreeNutrientThresholds_4_TissueFactor,CropTypeViewModel_TreeNutrientThresholds_4_TissueCoefficientA,CropTypeViewModel_TreeNutrientThresholds_4_TissueCoefficientB,CropTypeViewModel_TreeNutrientThresholds_4_NutrientSymbol,CropTypeViewModel_TreeNutrientThresholds_4_NutrientUnit,CropTypeViewModel_TreeNutrientThresholds_4_NutrientName,CropTypeViewModel_VegetativeNDemands_0_Id,CropTypeViewModel_VegetativeNDemands_0_CropTypeId,CropTypeViewModel_VegetativeNDemands_0_YearMin,CropTypeViewModel_VegetativeNDemands_0_YearMax,CropTypeViewModel_VegetativeNDemands_0_Low,CropTypeViewModel_VegetativeNDemands_0_High,CropTypeViewModel_VegetativeNDemands_1_Id,CropTypeViewModel_VegetativeNDemands_1_CropTypeId,CropTypeViewModel_VegetativeNDemands_1_YearMin,CropTypeViewModel_VegetativeNDemands_1_YearMax,CropTypeViewModel_VegetativeNDemands_1_Low,CropTypeViewModel_VegetativeNDemands_1_High,CropTypeViewModel_VegetativeNDemands_2_Id,CropTypeViewModel_VegetativeNDemands_2_CropTypeId,CropTypeViewModel_VegetativeNDemands_2_YearMin,CropTypeViewModel_VegetativeNDemands_2_YearMax,CropTypeViewModel_VegetativeNDemands_2_Low,CropTypeViewModel_VegetativeNDemands_2_High,CropTypeViewModel_VegetativeNDemands_3_Id,CropTypeViewModel_VegetativeNDemands_3_CropTypeId,CropTypeViewModel_VegetativeNDemands_3_YearMin,CropTypeViewModel_VegetativeNDemands_3_YearMax,CropTypeViewModel_VegetativeNDemands_3_Low,CropTypeViewModel_VegetativeNDemands_3_High,CropTypeViewModel_VegetativeNDemands_4_Id,CropTypeViewModel_VegetativeNDemands_4_CropTypeId,CropTypeViewModel_VegetativeNDemands_4_YearMin,CropTypeViewModel_VegetativeNDemands_4_YearMax,CropTypeViewModel_VegetativeNDemands_4_Low,CropTypeViewModel_VegetativeNDemands_4_High,CropTypeViewModel_PerennialRootDepths_0_Id,CropTypeViewModel_PerennialRootDepths_0_CropTypeId,CropTypeViewModel_PerennialRootDepths_0_YearMin,CropTypeViewModel_PerennialRootDepths_0_YearMax,CropTypeViewModel_PerennialRootDepths_0_Max,CropTypeViewModel_PerennialRootDepths_0_Min,CropTypeViewModel_PerennialRootDepths_1_Id,CropTypeViewModel_PerennialRootDepths_1_CropTypeId,CropTypeViewModel_PerennialRootDepths_1_YearMin,CropTypeViewModel_PerennialRootDepths_1_YearMax,CropTypeViewModel_PerennialRootDepths_1_Max,CropTypeViewModel_PerennialRootDepths_1_Min,CropTypeViewModel_PerennialRootDepths_2_Id,CropTypeViewModel_PerennialRootDepths_2_CropTypeId,CropTypeViewModel_PerennialRootDepths_2_YearMin,CropTypeViewModel_PerennialRootDepths_2_YearMax,CropTypeViewModel_PerennialRootDepths_2_Max,CropTypeViewModel_PerennialRootDepths_2_Min,CropTypeViewModel_PerennialRootDepths_3_Id,CropTypeViewModel_PerennialRootDepths_3_CropTypeId,CropTypeViewModel_PerennialRootDepths_3_YearMin,CropTypeViewModel_PerennialRootDepths_3_YearMax,CropTypeViewModel_PerennialRootDepths_3_Max,CropTypeViewModel_PerennialRootDepths_3_Min,CropTypeViewModel_PerennialRootDepths_4_Id,CropTypeViewModel_PerennialRootDepths_4_CropTypeId,CropTypeViewModel_PerennialRootDepths_4_YearMin,CropTypeViewModel_PerennialRootDepths_4_YearMax,CropTypeViewModel_PerennialRootDepths_4_Max,CropTypeViewModel_PerennialRootDepths_4_Min,Metadata_CropType_Id,Metadata_CropType_Name,Metadata_ActiveCropType_Id,Metadata_ActiveCropType_Name,Metadata_ActiveCropType_UptakeFactor,Metadata_ActiveCropType_UptakeConstant,Metadata_ActiveCropType_IsNDependent,Metadata_ActiveCropType_IsSelected,Metadata_ActiveCropType_PlantingsCount,Metadata_CommodityTypes_0_Id,Metadata_CommodityTypes_0_ExternalID,Metadata_CommodityTypes_0_Name,Metadata_CommodityTypes_0_IconPath,Metadata_CommodityTypes_0_HeaderBackgroundPath,Metadata_CommodityTypes_0_HarvestOnce,Metadata_CommodityTypes_0_IsActive,Metadata_CommodityTypes_0_IsAssociatedWithRanch,Metadata_CommodityTypes_0_CommodityTypeCalculator,Metadata_CommodityTypes_0_YieldUnitId,Metadata_CommodityTypes_1_Id,Metadata_CommodityTypes_1_ExternalID,Metadata_CommodityTypes_1_Name,Metadata_CommodityTypes_1_IconPath,Metadata_CommodityTypes_1_HeaderBackgroundPath,Metadata_CommodityTypes_1_HarvestOnce,Metadata_CommodityTypes_1_IsActive,Metadata_CommodityTypes_1_IsAssociatedWithRanch,Metadata_CommodityTypes_1_CommodityTypeCalculator,Metadata_CommodityTypes_1_YieldUnitId,Metadata_RanchName,Metadata_RanchGuid,Metadata_PrevCropTypes_0_Id,Metadata_PrevCropTypes_0_Name,Metadata_PrevCropTypes_0_PrevCropK,Metadata_PrevCropTypes_0_CropMineralizationRate,Metadata_PrevCropTypes_1_Id,Metadata_PrevCropTypes_1_Name,Metadata_PrevCropTypes_1_PrevCropK,Metadata_PrevCropTypes_1_CropMineralizationRate,Metadata_PrevCropTypes_2_Id,Metadata_PrevCropTypes_2_Name,Metadata_PrevCropTypes_2_PrevCropK,Metadata_PrevCropTypes_2_CropMineralizationRate,Metadata_PrevCropTypes_3_Id,Metadata_PrevCropTypes_3_Name,Metadata_PrevCropTypes_3_PrevCropK,Metadata_PrevCropTypes_3_CropMineralizationRate,Metadata_PrevCropTypes_4_Id,Metadata_PrevCropTypes_4_Name,Metadata_PrevCropTypes_4_PrevCropK,Metadata_PrevCropTypes_4_CropMineralizationRate,Metadata_PrevCropTypes_5_Id,Metadata_PrevCropTypes_5_Name,Metadata_PrevCropTypes_5_PrevCropK,Metadata_PrevCropTypes_5_CropMineralizationRate,Metadata_CommodityTypeId,Metadata_UptakeFactor,CalculatorSettings_CompostN_Id,CalculatorSettings_CompostN_LotPlantingId,CalculatorSettings_CompostN_Amount,CalculatorSettings_CompostN_N,CalculatorSettings_CompostN_ApplicationMethod,CalculatorSettings_ManureN_Id,CalculatorSettings_ManureN_LotPlantingId,CalculatorSettings_ManureN_TypePriorYear,CalculatorSettings_ManureN_RatePriorYear,CalculatorSettings_ManureN_TypeTwoYearsAgo,CalculatorSettings_ManureN_RateTwoYearsAgo,CalculatorSettings_MicroSprinklerSetting_Id,CalculatorSettings_MicroSprinklerSetting_LotPlantingId,CalculatorSettings_MicroSprinklerSetting_InRowTreeSpacing,CalculatorSettings_MicroSprinklerSetting_BetweenRowTreeSpacing,CalculatorSettings_MicroSprinklerSetting_MicroSprinklersPerTree,CalculatorSettings_MicroSprinklerSetting_UseFlowRate,CalculatorSettings_MicroSprinklerSetting_FlowRate,CalculatorSettings_MicroSprinklerSetting_MicroSprinklerId,CalculatorSettings_CoverCrop_Id,CalculatorSettings_CoverCrop_LotPlantingId,CalculatorSettings_CoverCrop_LegumeCoverCropStand,CalculatorSettings_CoverCrop_IncorporationMethod,CalculatorSettings_DripApplicationRate_Id,CalculatorSettings_DripApplicationRate_LotPlantingId,CalculatorSettings_DripApplicationRate_BedWidth,CalculatorSettings_DripApplicationRate_DripLinesPerBed,CalculatorSettings_DripApplicationRate_TapeDischargeRate,CalculatorSettings_DripApplicationRate_EmitterDischargeRate,CalculatorSettings_DripApplicationRate_EmittersPerTree,CalculatorSettings_DripApplicationRate_RowSpacing,CalculatorSettings_DripApplicationRate_InRowTreeSpacing,CalculatorSettings_DripApplicationRate_TreesPerAcre,CalculatorSettings_DripApplicationRate_UseTreesPerAcre,CalculatorSettings_SprinklerApplicationRate_Id,CalculatorSettings_SprinklerApplicationRate_LotPlantingId,CalculatorSettings_SprinklerApplicationRate_Type,CalculatorSettings_SprinklerApplicationRate_NozzleDiameter,CalculatorSettings_SprinklerApplicationRate_NozzlePressure,CalculatorSettings_SprinklerApplicationRate_PipeSpacing,CalculatorSettings_SprinklerApplicationRate_HeadSpacing
15717,Cabbage,9511,Cabbage Plantation ,15802,21,2024-07-07T00:00:00,2024-07-27T00:00:00,0,25.0,,"36.727459,-121.635571",30,0.15,90.0,75.0,0.3,60.0,,,,40.0,65.0,,,0.3,75.0,14,0.0,0.0,0.0,,,,True,,,,False,False,False,,,False,False,0,0,6,False,1,1100,24587355,"Chualar loam, 0 to 2 percent slopes",Chualar,loam,4397,24587355,1,44.8,41.2,2.5,1.45,6.2,0.3,4398,24587355,2,50.1,33.3,1.7,1.46,5.5,0.3,4399,24587355,3,60.2,18.3,0.2,1.48,5.7,0.2,4400,24587355,4,63.0,18.7,0.2,1.52,5.7,0.2,0,45693,15717,1,,,,,,,45694,15717,2,,,,,,,45695,15717,3,,,,,,,45696,15717,4,,,,,,,,4.7379,-9.9969,1.5,-0.0039,,,,,,0.0,0.0,False,80.0,,0.63,1.0,2.0,21,0.0,1.3946,0.1398,0.8701,0.3,0.9,1.0,50.0,,2.0,80.0,0.5,Red Russian Kale baby green (Hawaii/Untested),0.6,1.0,False,6346,1.0,1.2,20.0,0.2,0.7,15.0,25.0,1.0,30.0,0.9,27.0,,,,0.2,0.4,0.6,1.0,1.3,1.5,1.6,0.5,True,30,0.0,0.0,False,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,,,,,,0.7,1.0,0.4,42627,15802,1,,,,,,,N,%,Nitrogen,42628,15802,3,,,,,,,K,%,Potassium,42629,15802,4,,,,,,,Ca,%,Calcium,42630,15802,5,,,,,,,Mg,%,Magnesium,42631,15802,11,,,,,,,B,ppm,Boron,36947,15802,0,1,0,0,36948,15802,2,4,0,0,36949,15802,5,8,0,0,36950,15802,9,16,0,0,36951,15802,17,1000000,0,0,14636,15802,0,1,0.0,0.0,14637,15802,1,2,0.0,0.0,14638,15802,2,3,0.0,0.0,14639,15802,3,4,0.0,0.0,14640,15802,4,1000000,0.0,0.0,15802,Red Russian Kale baby green (Hawaii/Untested),15802,Red Russian Kale baby green (Hawaii/Untested),0.0,0.0,True,False,0,21,17,Baby Salad Greens,baby-salad-greens-200x200.jpg,baby-salad-greens-500x200.jpg,True,True,True,CropManage.Calculations.Calculators.Lettuce,,1,1,Lettuce,thumbnail-commodity-lettuce.jpg,image-commodity-lettuce.jpg,True,True,True,CropManage.Calculations.Calculators.Lettuce,,Test Ranch,dac8275a-edc6-4d82-adc3-f0e398537308,6,Broccoli,1.0,28.7,9,Cauliflower,1.0,44.4,8,Celery,1.0,15.0,10,Lettuce,1.0,9.4,7,Spinach,1.0,4.6,14,No crop residue within 2 months,1.0,2.0,21,0.0,6017,15717,,,0.0,6011,15717,,,,,6011,15717,12.0,15.0,1,False,,,6011,15717,0,0.0,6011,15717,64,2,0.45,,,,,,False,6011,15717,,1,45,30.0,30.0
