Model_RanchLotViewModel_SoilLayers,Model_RanchLotViewModel_Name,Model_RanchLotViewModel_Acres,Model_RanchLotViewModel_Coordinates,Model_RanchLotViewModel_ObstructionDepth,Model_SoilLayers_0_Id,Model_SoilLayers_0_RanchLotId,Model_SoilLayers_0_Depth,Model_SoilLayers_0_Sand,Model_SoilLayers_0_Silt,Model_SoilLayers_0_Organic,Model_SoilLayers_0_Density,Model_SoilLayers_0_Tension,Model_SoilLayers_0_Mineralization,Model_SoilLayers_1_Id,Model_SoilLayers_1_RanchLotId,Model_SoilLayers_1_Depth,Model_SoilLayers_1_Sand,Model_SoilLayers_1_Silt,Model_SoilLayers_1_Organic,Model_SoilLayers_1_Density,Model_SoilLayers_1_Tension,Model_SoilLayers_1_Mineralization,Model_SoilLayers_2_Id,Model_SoilLayers_2_RanchLotId,Model_SoilLayers_2_Depth,Model_SoilLayers_2_Sand,Model_SoilLayers_2_Silt,Model_SoilLayers_2_Organic,Model_SoilLayers_2_Density,Model_SoilLayers_2_Tension,Model_SoilLayers_2_Mineralization,Model_SoilLayers_3_Id,Model_SoilLayers_3_RanchLotId,Model_SoilLayers_3_Depth,Model_SoilLayers_3_Sand,Model_SoilLayers_3_Silt,Model_SoilLayers_3_Organic,Model_SoilLayers_3_Density,Model_SoilLayers_3_Tension,Model_SoilLayers_3_Mineralization,Coordinates,SoilWebProperties_Record_Id,SoilWebProperties_Record_CoKey,SoilWebProperties_Record_Name,SoilWebProperties_Record_Series,SoilWebProperties_Record_Texture,SoilWebProperties_Layers_0_Id,SoilWebProperties_Layers_0_CoKey,SoilWebProperties_Layers_0_Depth,SoilWebProperties_Layers_0_Sand,SoilWebProperties_Layers_0_Silt,SoilWebProperties_Layers_0_Organic,SoilWebProperties_Layers_0_Density,SoilWebProperties_Layers_0_Tension,SoilWebProperties_Layers_0_Mineralization,SoilWebProperties_Layers_1_Id,SoilWebProperties_Layers_1_CoKey,SoilWebProperties_Layers_1_Depth,SoilWebProperties_Layers_1_Sand,SoilWebProperties_Layers_1_Silt,SoilWebProperties_Layers_1_Organic,SoilWebProperties_Layers_1_Density,SoilWebProperties_Layers_1_Tension,SoilWebProperties_Layers_1_Mineralization,SoilWebProperties_Layers_2_Id,SoilWebProperties_Layers_2_CoKey,SoilWebProperties_Layers_2_Depth,SoilWebProperties_Layers_2_Sand,SoilWebProperties_Layers_2_Silt,SoilWebProperties_Layers_2_Organic,SoilWebProperties_Layers_2_Density,SoilWebProperties_Layers_2_Tension,SoilWebProperties_Layers_2_Mineralization,SoilWebProperties_Layers_3_Id,SoilWebProperties_Layers_3_CoKey,SoilWebProperties_Layers_3_Depth,SoilWebProperties_Layers_3_Sand,SoilWebProperties_Layers_3_Silt,SoilWebProperties_Layers_3_Organic,SoilWebProperties_Layers_3_Density,SoilWebProperties_Layers_3_Tension,SoilWebProperties_Layers_3_Mineralization,SoilWebProperties_Error
,Strawberries Plantation,50.0,"36.723312,-121.63656",,33197,9509,1,,,,,,,33198,9509,2,,,,,,,33199,9509,3,,,,,,,33200,9509,4,,,,,,,"36.723312,-121.63656",1100,24587355,"Chualar loam, 0 to 2 percent slopes",Chualar,loam,4397,24587355,1,44.8,41.2,2.5,1.45,6.2,0.3,4398,24587355,2,50.1,33.3,1.7,1.46,5.5,0.3,4399,24587355,3,60.2,18.3,0.2,1.48,5.7,0.2,4400,24587355,4,63.0,18.7,0.2,1.52,5.7,0.2,0
